ra,dec,parallax,parallax_error,pmra,pmdec,phot_g_mean_mag,bp_rp,teff_gspphot
48.52632032990064,37.31207756263137,1.2455015226413482,0.10569637,6.570401684789076,-3.268484937412174,17.523104,2.2267838,4232.588
48.48396819777359,37.3033476469263,0.7061325105209239,0.041849714,2.6290373106771856,-3.580557276674148,15.739238,1.065444,5557.5522
48.36599224908191,37.38394384998629,0.7576605489293614,0.06464864,8.4670278724668,-15.882670734209263,16.698664,1.5286894,4493.4487
48.47130184924381,37.43425138522143,1.3200392938218275,0.04034553,-0.5473473084660927,-0.683264657868701,15.611722,1.2839918,5107.3564
48.73516367653748,37.55161482132765,1.748549881046508,0.07200341,-2.9443930244167253,-6.902331606751458,16.669939,1.8434238,4357.089
48.533430021767934,37.54751079904486,1.1816932146092487,0.09419097,3.8695967630454464,-12.45212752410241,17.286001,1.839201,4316.162
48.73532033455543,37.63995757516009,0.982447342216414,0.055326514,-4.125940319437054,-3.652163763548983,15.92565,1.3150368,5310.8022
48.288516623418985,37.51274807637052,3.676820286813208,0.2639402,10.027219458735004,-11.958031729563526,18.958038,2.9161606,3060.9673
48.32901956108167,37.60331826490623,0.5981424544179662,0.019240178,0.2505244535058921,-3.810270253623517,13.327567,1.3835573,5613.395
48.60129405861424,37.65144875921748,1.1055176875851611,0.030686734,4.488959902164243,-5.411384536921858,14.892981,1.1254044,5345.4873
48.676094390037726,37.74812021169101,1.0630011691953225,0.046704486,3.850576685699895,-8.677897181963427,15.797779,1.2739019,5081.1074
48.52590152707179,37.82218803197495,2.7604565418131126,0.01948534,31.2061498451376,-5.847419681668872,13.315068,1.197505,5058.48
47.20859756254456,36.59382013849062,1.3152020105727211,0.025812784,-3.028952102952948,-9.111894037146747,14.605656,1.0874252,5798.984
47.00698615966385,36.6148247607022,0.986615235978412,0.034107223,3.330171425236059,-1.981884968572028,15.298766,1.1283646,5473.664
47.28738578194381,36.68676368424832,2.031374853169756,0.08477811,-5.8446547699858575,7.777503848043541,16.888979,1.9584923,4362.033
47.30048411483338,36.76260143855064,1.0922696088584107,0.052972365,1.7891415707645293,-2.3733203924609114,16.032532,1.198288,5073.175
47.21364187345763,36.72310432497859,1.5373414548344224,0.036049794,-7.568739617144319,-3.8513258459321857,15.342054,1.2820711,4930.047
47.19868462691501,36.81561443707022,0.5279750386768932,0.022842059,-3.728698212164996,-2.766597519887889,14.336561,0.86207867,6333.2993
47.29555286976763,36.847249620058825,1.9917763573787757,0.07701263,10.209768117444822,-10.555147431103546,16.785805,2.2121973,4067.951
47.24257205005439,36.84266377977925,0.7568762608891672,0.071402125,-9.960620705260396,-39.05124032131261,15.348831,1.099432,5941.583
47.25457206785959,36.83280088544946,2.091773861244868,0.03599662,-6.978858671511187,-9.80472109712811,15.469485,1.5742159,4531.8647
47.3083492467419,36.89626242680446,0.6904822066728595,0.051886108,4.645502584999801,-3.162547776698575,15.126788,0.9721775,6189.031
46.87563761992424,36.82008276225827,0.7606641704447163,0.015501145,2.1238873922537387,-0.4730265089975315,13.37574,0.62796783,7513.905
46.83200991997412,36.836978575888295,1.204197888311502,0.05623258,-4.978202267907583,3.94157358860126,16.217247,1.4349127,4405.9434
46.91810630784359,36.86306331986707,0.5990037466549067,0.035997152,-1.6400891374099935,-3.5894105197689994,15.498224,0.95559025,5582.3447
47.11925903829688,36.81315110402616,1.0382109105476856,0.031844962,-1.194666905741682,-6.243893936435406,15.129834,1.0050659,5291.847
46.99501858492624,36.938433442999816,1.2987289031849787,0.043530837,-1.8893858278158595,-7.723327603426435,15.867917,1.5438175,4432.725
47.45225823882313,36.8173461784073,1.6728613367286924,0.020564267,31.09178401458937,-11.552413284168606,14.04467,1.1539421,5850.4146
47.4980265380357,36.84993703058301,0.9613387428156536,0.03277567,14.942434348274968,-8.093312717037282,15.229341,1.2004242,5105.2793
47.55820141807053,36.94335988147559,1.3172009808854923,0.027711095,-2.017544745891593,-7.6853447936441235,14.59953,1.0979662,5371.179
